title,runtime,rating,profit
The Opposite of Sex,105,6.5,$5.88M
My Man Godfrey,94,8.1,"18,810"
The Adventures of Bob & Doug McKenzie: Strange Brew,90,6.8,"14,698"
Little Big League,119,6.1,$12.21M
Royal Matchmaker,84,6.7,"1,140"
K-9,101,6.0,$43.25M
Something to Talk About,106,5.7,$50.89M
Cecil B. DeMented,87,6.2,$1.28M
Hundraåringen som klev ut genom fönstret och försvann,114,7.1,$1.08M
Boomerang,30,5.3,181
#REALITYHIGH,99,5.2,"4,475"
The Best Man,120,6.8,$34.10M
Guess Who,105,5.9,$68.92M
Bad News Bears,113,5.8,$32.87M
A Shot in the Dark,102,7.5,$12.37M
Garfield: A Tail of Two Kitties,82,5.0,$28.43M
Main Hoon Na,179,7.0,$1.72M
All Inclusive,92,2.8,126
Dimension 404,40,6.6,"1,868"
Günesin Kizlari,120,5.8,"1,296"
Duck Dynasty,60,6.3,"9,955"
Muppet Treasure Island,99,7.0,$33.61M
Judy and Punch,105,7.5,59
Dil Chahta Hai,183,8.1,$0.30M
A Mighty Wind,91,7.3,$17.51M
Hollywood Homicide,116,5.3,$30.01M
The Last Word,108,6.6,$1.78M
Mon inconnue,117,7.4,456
Rock'n Roll,123,6.0,"3,080"
Duplex,89,5.9,$9.69M
Sgt. Pepper's Lonely Hearts Club Band,113,4.0,$20.38M
Astérix & Obélix contre César,109,5.9,$1.64M
Munchies,83,3.9,"1,191"
Sexy Wives Sinsations,78,5.3,132
Dangshini Jamdeun Saie,30,8.4,"1,819"
After Everything,95,6.4,607
Cet obscur objet du désir,103,8.0,$0.06M
Betty en NY,60,8.4,63
The Matchmaker's Playbook,89,6.4,780
Charming,85,5.7,"1,508"
Bad Santa 2,92,5.6,$17.78M
Spanking the Monkey,100,6.3,$1.36M
Fred: The Movie,81,2.2,"6,870"
Nutty Professor II: The Klumps,106,4.4,$123.31M
Pushing Tin,124,6.0,$8.41M
Compulsion,88,4.5,"2,709"
Trophy Wife,30,7.0,"5,979"
Leave It to Beaver,84,5.2,$10.71M
Scooby-Doo! The Mystery Begins,120,5.6,"4,936"
Stardust Memories,89,7.4,$10.39M
Smoke,112,7.4,$8.35M
The Villain,89,5.4,"5,970"
Telenovela,30,6.9,"2,922"
Head Over Heels,86,5.4,$10.40M
Troop Zero,94,7.8,40
Silver Streak,114,6.9,"16,473"
Sik san,95,7.4,"7,552"
Planet of the Sharks,86,2.7,965
Townies,30,6.4,121
1000 Ways to Die,23,6.9,"3,091"
Living the Dream,60,6.6,370
Two Hands,103,7.1,"9,461"
Philosopher's Grandson,24,6.8,221
The Decoy Bride,89,6.2,$0.00M
The Wrecking Crew,105,5.9,"1,857"
Hollywood Game Night,43,7.4,"1,455"
"Crna macka, beli macor",127,8.1,$0.35M
Porky's Revenge,92,4.7,$20.52M
New York Stories,124,6.4,$10.76M
Organize Isler: Sazan Sarmali,121,6.0,"8,346"
One Mississippi,26,7.2,"2,892"
Watch If You Dare,71,4.8,539
Moonlight and Valentino,105,5.8,$2.49M
"Ariana Grande: Thank U, Next",5,7.6,262
Tom and Jerry: The Movie,84,5.4,$3.56M
Uncle,30,7.9,"2,678"
Svengoolie,120,8.1,482
I Hope They Serve Beer in Hell,105,5.3,$1.43M
Girl in Progress,93,5.6,$2.59M
Shakes the Clown,87,5.6,$0.12M
Alfie,114,7.1,$18.87M
Les triplettes de Belleville,78,7.8,$7.00M
Sztuka kochania. Historia Michaliny Wislockiej,121,7.1,"2,012"
God Bless America,105,7.2,$0.12M
The General,67,8.2,"71,996"
Jui kuen II,102,7.6,$11.55M
Dilwale,158,5.2,$4.83M
Trigun,24,8.3,"17,495"
Kath & Kim,26,8.2,"2,623"
The Jetsons,25,7.0,"16,493"
Wakefield,106,6.3,$0.26M
Reach Me,95,4.9,"2,319"
Arif V 216,125,7.4,"26,580"
Byeol-e-seo on geu-dae,60,8.3,"5,781"
My Favorite Wedding,84,6.4,"1,191"
Gigantic,,,
The Bad News Bears in Breaking Training,100,5.5,$19.10M
Comedy Bang! Bang!,30,7.5,"3,538"
Cyrano de Bergerac,137,7.5,$15.14M
Klepper,,6.2,119
Sue Sue in the City,,7.4,14
Up the Creek,96,5.6,$11.70M
Adventures in Babysitting,105,6.1,"2,293"
Adams æbler,94,7.8,$0.00M
